product,verified,rating,date,author,content,title
Google - Nest Cam Outdoor security camera - White,1,4,23 Oct 2020,mact312,"Nice, but could be better.  Seeing things from a distance gets blurry.  They don't have a push notification sound for each camera identified, just a general push notification sound.  If you use notification sounds, then when it goes off, you have to go discover which one is setting it off.",they are okay
Google - Nest Cam Outdoor security camera - White,1,4,23 Jul 2020,Electrictrader,"I had to replace a camera that failed on my Airbnb property. This did the job. The only thing I dislike is that I have to scan the back of the device for my service to recognize it. Since I have multiple people who need access I have to climb the ladder multiple times to get them set up too. The camera wiring is a little clunky and has a large 0.75"" connector with a USB on it that has to be plugged into a power outlet. It would have been better if I could have it firmly fixed without the magnet and then wirelessly connected to the server.",Watchful eye
Google - Nest Cam Outdoor security camera - White,1,5,23 Oct 2020,Rick,"Great companion to the nest family, works flawlessly with the google app and the nest app and I don’t have to worry about charging a battery because it plugged in to power constantly. Try to catch these when they go on sale.",Great addition to the nest family
Google - Nest Cam Outdoor security camera - White,1,5,23 Sep 2020,Asantana,"This camera is great. The quality of the picture is amazing and it picks up sound and motion great. We weren’t sure how it would work on the app with the nest doorbell but it’s super easy to see, navigate, and use on the app. Located where it gets really hot and hasn’t seemed to be an issue at all with the heat.",Great Quality
Google - Nest Cam Outdoor security camera - White,1,5,22 Nov 2020,RDYMNT,I already have a few cameras so this bundle that comes with two is a great deal. They have great quality video and they're easy to set-up.,Keep your home safe
Google - Nest Cam Outdoor security camera - White,1,5,23 Jul 2020,Akoboe,"Great cameras. Had Arlo, but finally made the switch to nest for tighter integration into Google Home / Assistant. I was concerned about these being wired and not wireless, but it is really easy to feed the cable up into the soffit on your roof and plug into an outlet in the attic. Wifi connection strength is great. 

Yes nest aware is a subscription service but their new plan where you have one charge for all your cameras makes it a much better value",Love it
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,osof,They are excellent especially since the new service that include capturing video to the net without paying for each individually. Great value for this service,Great value
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Phrf,I bought 1 just to see how these work. Well now have 6 and what an excellent security cameras with paying a company like ADT. Easy set up and what a picture crystal clear.,Excellent Security Camera
Google - Nest Cam Outdoor security camera - White,1,5,23 Apr 2020,Druidirvin,"As the summary states this cameras pack a high end quality for the price. While they aren’t the cheapest cameras out there. I believe they are one of the best if not the best. The nest app works seemlesly and is elegant and beautiful. I never struggle with it. I have the whole family. The Yale smart lock, the nest Thersmostat and the nest hello. 

Unfortunately I love my iPhone and I’ll be making my home work with my HomeKit app. I know google won’t allow nest to be integrated to HomeKit. The is a home bridge but honestly I don’t trust them and I feel that my privacy might be at risk. Therefore I am moving on. Thank you nest you are great. Hopefully in the future once you offer HomeKit services I’ll be moving back to you :).",Incredible quality inside this box.
Google - Nest Cam Outdoor security camera - White,1,5,21 Nov 2020,Bronkas,I have had these cameras for a year and they work great. I live in Arizona and these cameras do fine in the hot temperatures.,Works in Arizona hot temperatures
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2019,CSnola11,The nest cameras exceeded expectations and I enjoy using the Nest app.  The notifications are helpful to see what’s going on outside my home.,Excellent cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2018,Supercrew,"Clear view and accuracy, when trying to go thru video, high definition and night vision makes it this product unique. Makes me feel safe that my surroundings.",Cameras
Google - Nest Cam Outdoor security camera - White,1,5,23 Nov 2016,NewNestUsers,"Wasn't sure how well I would like these.  
Asked from them as a holiday present and I/we absolutely love them!!!

Can't wait for them to go on sale so we can grab some more.",Outdoor Nest cameras
Google - Nest Cam Outdoor security camera - White,1,4,23 Oct 2020,LUCFR,"Overall great camera, it does what I need it to do. I think the engineering at the power cord could be better, so you don't have to drill a half dollar hole through your house when installing outdoors. 

The quality is great and the alerts are fantastic!",Overall great camera!
Google - Nest Cam Outdoor security camera - White,1,5,23 Oct 2020,Vicki,It's very comforting being able to check outside if I hear a noise without having to go to the door of the window. And I can keep track of any activity that's going on around the house.,Outdoor cameras
